Découvrez le SISPA SIMA en vidéo,792,159,Retours sur la dernière édition du plus grand salon professionnel dédié à l’élevage et l’agroéquipement en Afrique !,2018-07-20 00:00:00,Salon SIPSA-SIMA,UCRCrbvUPEJW0COW9db41w5g,https://www.youtube.com/channel/UCRCrbvUPEJW0COW9db41w5g,"['Agroéquipement', 'Algérie', 'SIPSA SIMA', 'élevage']",3n7M6Ew9WHQ
Hydrolland,36,42,"Hydrolland, le tracteur qui roule à l'eau de pluie !
par les Bac pro Agroéquipements de Bourbourg (59) - Musique : Nathalie Négro
2016",2016-06-20 00:00:00,lise lecocq,UCGFfGZBGqIsTJ_VSFf9Ltng,https://www.youtube.com/channel/UCGFfGZBGqIsTJ_VSFf9Ltng,[],fEV6KeNX7cg
Visite  de la société Agriest par les étudiants de Vesoul Agrocampus,30,85,,2021-11-25 00:00:00,Agroequipement TV,UCJ6hqIrCA1qL_yrTd8N6BVA,https://www.youtube.com/channel/UCJ6hqIrCA1qL_yrTd8N6BVA,[],Gan0KXpdHPA
Les métiers des agroéquipements avec l'Aprodema: vendeurs en concession,1325,219,,2012-01-25 00:00:00,videofilmagri,UCqtsDi7dt15-zrtSXrlasnQ,https://www.youtube.com/channel/UCqtsDi7dt15-zrtSXrlasnQ,['vendeurs'],BgZZ9fSpHx4
Clip Aprodema - Les métiers de l'agro-équipement,136,107,"La terre, nos métiers.
Plus d'infos : https://aprodema.org
Production : Aprodema
Réalisation Vidéo : Par Cours & Par Thèmes  - Belfort
Musique : Tonight - Rexlambo  Free Copyright - safe Music

© 2020 - Tous droits réservés",2020-10-15 00:00:00,Onyxp . io,UCVR4uw1CzB7l_h7OKZNCNJA,https://www.youtube.com/channel/UCVR4uw1CzB7l_h7OKZNCNJA,[],gBuqc5k72pk
Agritech World Tour saison 2 : Les stratégies de communication,32,210,"Agritech World Tour saison 2 : Les stratégies de communication 

Retrouvez tous nos épisodes sur :
www.agritech-world-tour.com

Envie d’en savoir plus sur les formations en agroéquipement à AgroSup Dijon ?
https://agrosupdijon.fr/formations/masters/getia-gestion-des-entreprises-et-technologies-innovantes-pour-lagroequipement
https://agrosupdijon.fr/formations

AgroSup Dijon propose AgriTech World Tour, une web série sur le thème des agroéquipements. Regards croisés entre les professionnels de l'agroéquipement et les étudiants.

Issue de la volonté d’une équipe dynamique de continuer malgré la situation sanitaire à faire rayonner le monde des agroéquipements, cette web série a permis aux étudiants d’AgroSup Dijon d’interviewer des professionnels, des industriels, des représentants de la Team France Export et des chercheurs dans le monde entier.",2021-11-14 00:00:00,L'Institut Agro Dijon,UCTNpiQT26y_FrXYzbEn0-QQ,https://www.youtube.com/channel/UCTNpiQT26y_FrXYzbEn0-QQ,[],WX41EPb21Yk
UniLaSalle4you Ep.5 : L' agronomie dans le cursus ingénieur,1155,568,"Présentation de l'agronomie par Anne Combaud, Directeur des Formations en Agronomie à UniLaSalle, Anne-Cécile et Jules, étudiants à UniLaSalle.",2021-03-06 00:00:00,UniLaSalle,UCjJ1A-YVQxrDWrqC1vabrJw,https://www.youtube.com/channel/UCjJ1A-YVQxrDWrqC1vabrJw,[],FG2pCgUTuOs
BAC PRO AGROEQUIPEMENT -  Maison Familiale Rurale de Thiviers,4619,224,Vidéo réalisée par les apprentis de la classe de 1ère BAC PRO Agroéquipement pour les journées portes ouvertes de la MFR,2019-03-14 00:00:00,"MFR du Périgord Vert, l'Officielle",UC1b8cYXe8t3RGte5JRwBRyQ,https://www.youtube.com/channel/UC1b8cYXe8t3RGte5JRwBRyQ,"['Machinisme agricole', 'Agroéquipement', 'Apprentissage', 'agriculture', 'BAC PRO AGROEQUIPEMENT', 'MFR Thiviers']",c0-E1jEykEk
Digital challenges and big data - Agritech World Tour (Episode 8),71,255,"A découvrir un épisode d'Agritech World Tour, où les acteurs des agroéquipement exposent leurs réponses aux enjeux numériques et du big data.
Nous retrouvons le témoignage de Nikolay, Rémi, Ewen, Carlos Eduardo, Jean-Christophe, François-Xavier, Esther, Siân, Stefanie et Eduardo. 

Retrouvez tous les épisodes : http://www.agritech-world-tour.com/

Pour retrouver tous nos épisodes, c’est par ici : 

Un souvenir professionnel | A memory - Agritech World Tour (Episode 10)
FB  https://fb.watch/390lS8zvZZ/
YT https://youtu.be/xjxmirhzbz4

Un regard sur la Chine | China - Agritech World Tour (Episode 9)
FB https://fb.watch/390ob8xB0r/
YT https://youtu.be/YkZ6b2Ixw9Q

Digital challenges and big data - Agritech World Tour (Episode 8)
FB https://fb.watch/390qaowXdC/
YT https://youtu.be/lNo0H0q1Srw

Training / Integration / VIE Programme - Agritech World Tour (Episode 7)
FB https://fb.watch/390tm8kQlC/
YT https://youtu.be/usRWZDRFxPE

Les agroéquipements en Europe | Agricultural equipment in Europe - Agritech World Tour (Episode 6)
FB https://fb.watch/390vHSCNMC/
YT https://youtu.be/7K4rv2t5V5Y

L'agriculture de demain | Tomorrow's Agriculture - Agritech World Tour ( Episode 5)
FB  https://fb.watch/3912ppczmv/
YT https://youtu.be/RX8AEWuCyG0

Mon choix de métier | Choosing my career | Part 2 - Agritech World Tour ( Episode 4)
FB https://fb.watch/3917ek9sUW/
YT https://youtu.be/B8it0oFYVZI

Quelle est la place des femmes dans l'AgTech ? |  The role of women in the AGtech industry - Agritech World Tour ( Episode 3)
FB https://fb.watch/391bBhwAeR/
YT https://youtu.be/hzrpZbdqJ_s

Les salons de l'Ag Tech | The Ag Tech Trade Fair - Agritech World Tour ( Episode 2)
FB https://fb.watch/391fH-Nbo_/
YT  https://youtu.be/5U8d8hTLsjU

Mon choix de métier | Choosing my career - Agritech World Tour (Episode 1)
FB  https://fb.watch/391kvab64s/
YT https://youtu.be/uUMH9XmgFjg

Retrouvez tous nos épisodes sur : 
www.agritech-world-tour.com

Envie d’en savoir plus sur les formations en agroéquipement à AgroSup Dijon ?
https://agrosupdijon.fr/formations/ingenieur-agronome/sciences-et-techniques-des-equipements-agricoles-stea
https://agrosupdijon.fr/formations/masters/getia-gestion-des-entreprises-et-technologies-innovantes-pour-lagroequipement

AgroSup Dijon propose AgriTech World Tour, une web série sur le thème des agroéquipements. 
Regards croisés entre les professionnels de l'agroéquipement et les étudiants.

Issue de la volonté d’une équipe dynamique de continuer malgré la situation sanitaire à faire rayonner le monde des agroéquipements, cette web série a permis aux étudiants d’AgroSup Dijon d’interviewer des professionnels, des industriels, des représentants de la Team France Export et des chercheurs dans le monde entier. 

Ces échanges ont pris la forme d’une web série de 20 épisodes de 7 minutes chacun portant tour à tour sur l’innovation, l’orientation, l’environnement, le marketing, l’insertion professionnelle, les enjeux du numérique etc. dans le domaine de l’AgTech ou de l’agroéquipement. 
Elle apporte ainsi un éclairage sur cette filière innovante et démontre la capacité d’une école d’ingénieurs française en agronomie à mobiliser un réseau important au niveau mondial.

La web série en chiffre :

_ 17 professionnels                                      
_ 9 entreprises                                
_ 12 pays                            

 Les intervenants de la web série AgriTech World Tour :
_ l’entreprise française Kuhn au Royaume-Uni, au Brésil, en Chine et en Australie,
_ l’entreprise française Berthoud en France et en Ukraine
_ l’entreprise John Deere en France et en Allemagne pour l’ Asie Centrale,
_ l’entreprise Lemken en France, au Canada et en Allemagne,
_ l’entreprise Case IH en Autriche,
_ l’entreprise New Holland en Italie,
_ un Volontariat International en Administration au Chili,
_ le Pôle international d’AXEMA (syndicat français des industriels de l'Agroéquipement),
_ l'agence de recherche en agriculture et agroalimentaire Teagasc en Irlande.


Agritech World Tour 𝘦𝘴𝘵 𝘶𝘯𝘦 𝘸𝘦𝘣 𝘴é𝘳𝘪𝘦, 𝘳é𝘢𝘭𝘪𝘴é𝘦 𝘱𝘢𝘳 𝘥𝘦𝘴 é𝘵𝘶𝘥𝘪𝘢𝘯𝘵𝘴 𝘥' AgroSup Dijon, 𝘢𝘷𝘦𝘤 𝘭𝘦 𝘴𝘰𝘶𝘵𝘪𝘦𝘯 𝘥𝘦 𝘭𝘢 𝘊𝘩𝘢𝘪𝘳𝘦 𝘛𝘦𝘤𝘩 𝘈𝘨𝘳𝘰 𝘚𝘶𝘱, 𝘤𝘩𝘢𝘪𝘳𝘦 𝘪𝘯𝘥𝘶𝘴𝘵𝘳𝘪𝘦𝘭𝘭𝘦 𝘥é𝘥𝘪é𝘦 à 𝘭𝘢 𝘧𝘰𝘳𝘮𝘢𝘵𝘪𝘰𝘯 𝘦𝘯 𝘢𝘨𝘳𝘰é𝘲𝘶𝘪𝘱𝘦𝘮𝘦𝘯𝘵.",2021-01-06 00:00:00,L'Institut Agro Dijon,UCTNpiQT26y_FrXYzbEn0-QQ,https://www.youtube.com/channel/UCTNpiQT26y_FrXYzbEn0-QQ,[],lNo0H0q1Srw
CLAAS LEXION 780TT & coupe V1200 I HARVEST 2021🇨🇵🌾,1002,125,"Moisson 2021 dans l'aube avec cette magnifique  Claas Lexion 780 Terra Trac couplé à une coupe vario de 12 m.
Bon visionnage ! 👍",2021-08-08 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],9p8Tim5LBug
Présentation du Réseau des MFR de BRETAGNE - formations par alternance,110437,20,"Le réseau des MFR de Bretagne :
- 30 centres de formation en alternance
- des formations dans 18 secteurs professionnels 
- Scolaire/Apprentissage/Formations pour adultes/Orientation/Accompagnement

* Prépa-apprentissage
* Orientation 4ème et 3ème
* Filière technologique
* Agroéquipement - maintenance des matériels
* Maintenance véhicule du transport routier
* Agriculture - élevage - environnement
* Animalerie-entreprises du secteur canin et félin
* Aménagements paysagers - forêt - horticulture - maraîchage
* Service aux personnes
* Métiers du cheval
* Sécurité
* Commerce-distribution-vente
* Magasinage-manutention-logistique
* Maintenance des bâtiments
* Métiers de la piscine
* Cuisine-restauration-hôtellerie
* Emploi-conseil-accompagnement projet
* Parcours 3D - 100% inclusion

Retrouvez toutes les infos sur notre site internet www.mfr.bzh ou par téléphone 02.23.25.08.08 ou directement par mail fr.bretagne@mfr.asso.fr",2021-02-10 00:00:00,FRMFR Bretagne,UCBb-9V_cQVP1w-ALMKyWkqw,https://www.youtube.com/channel/UCBb-9V_cQVP1w-ALMKyWkqw,[],s9VcYbdpo6s
"Julien, Ingénieur agronome spécialisé en agroéquipements",1607,195,La spécialisation (dominante) Sciences et Techniques des Équipements Agricoles (STEA) en 3ème année de formation d'ingénieur agronome à AgroSup Dijon vu par les diplômés de 2017.,2017-11-06 00:00:00,L'Institut Agro Dijon,UCTNpiQT26y_FrXYzbEn0-QQ,https://www.youtube.com/channel/UCTNpiQT26y_FrXYzbEn0-QQ,"['agrosup dijon', 'agrosup', 'dijon', 'ingénieur agronome', 'dominante', 'spécialisation', 'agroéquipements', 'équipements agricoles', 'ingénieur agroéquipements', 'ingénieur équipements agricoles', 'machinisme agricole', 'spécialisation ingénieur agronome', 'agronomie', 'formation ingénieur', 'formation agroéquipements', 'STEA', 'machine agricole', 'dernière année formation ingénieur', 'formation agronomie', 'formation équipements agricoles', 'chef de produit équipement agricole', 'microtechnologie agricole']",5uaFhpyGKio
Insertion des jeunes | Introducing young people to employment - Agritech World Tour (Episode 19),35,367,"""Quand un étudiant sort de l'école, tout le monde essaie de l'embaucher"".

Un secteur qui recrute avec des profils diversifiés et des carrières à l'international.
Un secteur qui cherche des nouveaux talents venus de milieux urbains.

Ce secteur, c'est celui de l'agroéquipement.

Au moment des choix d'orientation, une vidéo à partager largement.

Envie d’en savoir plus sur les formations en agroéquipement à AgroSup Dijon ?

Dominante ""Sciences et Techniques des Equipements Agricoles"" (STEA) :

https://agrosupdijon.fr/formations/ingenieur-agronome/sciences-et-techniques-des-equipements-agricoles-stea

Master ""Gestion des entreprises et technologies innovantes pour l’agroéquipement"" (GETIA) :

https://agrosupdijon.fr/formations/masters/getia-gestion-des-entreprises-et-technologies-innovantes-pour-lagroequipement


Retrouvez tous nos épisodes sur :
www.agritech-world-tour.com
Envie d’en savoir plus sur les formations en agroéquipement à AgroSup Dijon ?
https://agrosupdijon.fr/.../sciences-et-techniques-des...
https://agrosupdijon.fr/.../getia-gestion-des-entreprises...
AgroSup Dijon propose AgriTech World Tour, une web série sur le thème des agroéquipements.
Regards croisés entre les professionnels de l'agroéquipement et les étudiants.
Issue de la volonté d’une équipe dynamique de continuer malgré la situation sanitaire à faire rayonner le monde des agroéquipements, cette web série a permis aux étudiants d’AgroSup Dijon d’interviewer des professionnels, des industriels, des représentants de la Team France Export et des chercheurs dans le monde entier.
Ces échanges ont pris la forme d’une web série de 20 épisodes de 7 minutes chacun portant tour à tour sur l’innovation, l’orientation, l’environnement, le marketing, l’insertion professionnelle, les enjeux du numérique etc. dans le domaine de l’AgTech ou de l’agroéquipement.
Elle apporte ainsi un éclairage sur cette filière innovante et démontre la capacité d’une école d’ingénieurs française en agronomie à mobiliser un réseau important au niveau mondial.
La web série en chiffre :
_ 17 professionnels
_ 9 entreprises
_ 12 pays
Les intervenants de la web série AgriTech World Tour :
_ l’entreprise française Kuhn au Royaume-Uni, au Brésil, en Chine et en Australie,
_ l’entreprise française Berthoud en France et en Ukraine
_ l’entreprise John Deere en France et en Allemagne pour l’ Asie Centrale,
_ l’entreprise Lemken en France, au Canada et en Allemagne,
_ l’entreprise Case IH en Autriche,
_ l’entreprise New Holland en Italie,
_ un Volontariat International en Administration au Chili,
_ le Pôle international d’AXEMA (syndicat français des industriels de l'Agroéquipement),
_ l'agence de recherche en agriculture et agroalimentaire Teagasc en Irlande.",2021-02-22 00:00:00,L'Institut Agro Dijon,UCTNpiQT26y_FrXYzbEn0-QQ,https://www.youtube.com/channel/UCTNpiQT26y_FrXYzbEn0-QQ,[],CZqOKqVDCRs
10 Colloque Collectivités Durables Bordeaux 2010 - Lycées Horticole et Agro équipement,106,659,,2012-02-21 00:00:00,CONQUEST EVENTS TV,UC_2-Bghk0fSevy7zqaK1omA,https://www.youtube.com/channel/UC_2-Bghk0fSevy7zqaK1omA,"['10', 'LycÇe', 'Horticole', 'Bordeaux', 'et', 'LycÇe', 'Agro', 'Çquipement']",xoERipTaq_s
JPO Live Le Paraclet Amiens   CS TC et CS TCPF,154,3301,"🌿 Le Paraclet Amiens, campus de la Nature et du Vivant, est un établissement public local d'enseignement agricole qui propose des formations de la 2nde au Bac +3, en formation continue et en apprentissage.


📣 Retrouvez toutes les informations concernant nos portes ouvertes sur notre site web : https://www.leparacletamiens.com/portes-ouvertes-2021/


➡️ Pour consulter la fiche formation CS Technico-commercial Agroéquipements, cliquez ici : https://www.formation-metier-agricole.com/cs-technico-commercial-agroequipements-agrofournitures-cstc-cfppa-le-paraclet-amiens/


➡️ Pour consulter la fiche formation CS Transformation et Commercialisation des produits fermiers, cliquez ici : https://www.formation-metier-agricole.com/cs-transformation-commercialisation-produits-fermiers-cfppa-le-paraclet-amiens/",2021-01-27 00:00:00,Le Paraclet Amiens,UCuCtR005N6AhdGEeZuwCLpQ,https://www.youtube.com/channel/UCuCtR005N6AhdGEeZuwCLpQ,[],kPrzRrp7-xE
FARMING IN AUSTRALIA I BIG HARVEST & ROAD-TRIP 2019-2020,1109,322,"Bonjour à toutes et à tous, aujourd'hui direction l'Australie à la découverte de l'agriculture et des plus beaux paysages!
Les plans ont été filmé par un drone DJI Mavic 2 Pro, Mavic mini et une GOPRO par guillaume pennec, gwenola roudaut et gregoire tilly . 
Dans cette vidéo vous retrouverez dans l'un des plus gros chantier moisson avec pas moins de 8 moissonneuse dans cette même par celle.
Ensuite en 2ème partie, embarquée avec gwenola et gregoire à travers leur road-trip dans différents endroits avec des découvertes d'animaux bien répandu dans le pays!!!
Enfin pour finir, découvrez les plus beaux paysages de l'Australie!!!!",2021-03-07 00:00:00,ALC agroéquipement,UCmfgweJ5d5ZzTz9YmlcncLw,https://www.youtube.com/channel/UCmfgweJ5d5ZzTz9YmlcncLw,[],k890OkfscbY
